node1_uniprot_id,node2_uniprot_id
Q8TCZ2,P05787
Q8TCZ2,P13591
Q8TCZ2,P16150
Q6P1J9,P29992
Q6P1J9,Q8N7H5
Q6P1J9,P08151
Q6P1J9,P46527
Q6P1J9,P40692
Q6P1J9,Q03111
Q6P1J9,P84243
Q6P1J9,O75204
Q6P1J9,O15047
Q6P1J9,P55199
Q6P1J9,P54278
Q6P1J9,Q8WVC0
Q6P1J9,Q6UN15
Q6P1J9,O00255
Q6P1J9,Q6PID6
Q6P1J9,Q86X51
Q6P1J9,P51532
Q6P1J9,P07949
Q6P1J9,P55072
Q6P1J9,P68431
Q6P1J9,Q6PD62
Q6P1J9,P35998
Q6P1J9,O15550
Q6P1J9,O14521
Q6P1J9,Q03164
Q6P1J9,O94763
Q6P1J9,O60942
Q6P1J9,Q04724
Q6P1J9,P04406
Q6P1J9,P10070
Q6P1J9,Q9BYW2
Q6P1J9,Q9NQB0
Q6P1J9,Q06124
Q6P1J9,P01106
Q6P1J9,P01270
Q6P1J9,Q15369
Q6P1J9,P42568
Q6P1J9,P35222
P12830,P08620
P12830,P40199
P12830,P56703
P12830,P02452
P12830,P60568
P12830,P10767
P12830,P46527
P12830,Q9H9S0
P12830,P05112
P12830,P84243
P12830,P16234
P12830,P11802
P12830,Q00987
P12830,Q01860
P12830,Q04206
P12830,Q07654
P12830,P51531
P12830,Q99102
P12830,P04053
P12830,Q9NRR4
P12830,P17252
P12830,Q92908
P12830,Q7Z6W7
P12830,Q06124
P12830,P22083
P12830,P14921
P12830,Q12778
P12830,P35225
P12830,Q9NZH5
P12830,P48735
P12830,P10070
P12830,Q15022
P12830,P42772
P12830,P04198
P12830,Q53EL6
P12830,P78545
P12830,O95997
P12830,O00592
P12830,P06400
P12830,Q9H9Z2
P12830,P10826
P12830,Q9Y6K1
P12830,P07947
P12830,Q12824
P12830,O43524
P12830,P01011
P12830,O15393
P12830,P04629
P12830,P98088
P12830,Q9UPY3
P12830,Q99814
P12830,P13591
P12830,P18827
P12830,Q16832
P12830,P07288
P12830,Q9BT92
P12830,Q86YL7
P12830,P09619
P12830,Q68DV7
P12830,P01135
P12830,O60674
P12830,Q14145
P12830,Q14980
P12830,Q15262
P12830,P22301
P12830,P16455
P12830,P01112
P12830,Q15116
P12830,Q02750
P12830,P19544
P12830,Q99643
P12830,Q13421
P12830,F5H6H0
P12830,P11487
P12830,Q9NS23
P12830,P04628
P12830,Q09472
P12830,P12034
P12830,P24941
P12830,P01584
P12830,P36897
P12830,P01100
P12830,P63000
P12830,P29323
P12830,P68431
P12830,P09038
P12830,Q01094
P12830,P01308
P12830,P01375
P12830,P46531
P12830,Q15910
P12830,Q00534
P12830,P05231
P12830,P42345
P12830,P46937
P12830,O43490
P12830,P06241
P12830,Q16665
P12830,Q9H8V3
P12830,P48431
P12830,Q92793
P12830,P08727
P12830,P61073
P12830,P61586
P12830,P05412
P12830,P35968
P12830,O43474
P12830,P05787
P12830,P23229
P12830,P21860
P12830,P35240
P12830,P05783
P12830,O95832
P12830,O95471
P12830,P05109
P12830,P08581
P12830,P12931
P12830,P38570
P12830,P35221
Q15131,P08729
Q15131,Q01726
Q15131,Q8WWL2
Q15131,P15036
P24941,P49815
P24941,P01137
P24941,P46527
P24941,Q9H9S0
P24941,P40692
P24941,P43246
P24941,P52701
P24941,P15173
P24941,P10914
P24941,P15172
P24941,P25685
P24941,P84243
P24941,P01116
P24941,Q00987
P24941,Q01860
P24941,O14777
P24941,O95714
P24941,Q92793
P24941,Q8WYQ5
P24941,Q09472
P24941,P14679
P24941,P01584
P24941,P35968
P24941,P42336
P24941,P09038
P24941,P40763
P24941,P01133
P24941,O60934
P24941,P11387
P24941,Q13485
P24941,P43630
P24941,Q9HC35
P24941,P07948
P24941,P42224
P24941,O95613
P24941,P09936
P24941,P11511
P24941,Q14191
P24941,P29590
P24941,P10721
P24941,Q99626
P24941,P10242
P24941,Q04206
P24941,Q9NYB0
P24941,O15350
P24941,P48431
P24941,P46531
P24941,P05231
P24941,Q13111
P24941,Q13233
P24941,Q9NUX5
P24941,P01375
P24941,O75030
P24941,Q04864
P24941,P61586
P24941,P57723
P24941,P01308
P24941,P23458
P24941,P01111
P24941,P04629
P24941,Q8N6T7
P24941,P00533
P24941,P51532
P24941,P42345
P24941,O96017
P24941,Q9NZH5
P24941,O96028
P24941,Q96L91
P24941,O43663
P24941,P16455
P24941,P68431
P24941,P01100
P24941,P01112
P24941,O95997
P24941,Q07864
P24941,Q92878
P24941,O14746
P24941,Q15910
P24941,P03372
P24941,Q5TKA1
P24941,P35222
P24941,P49959
P24941,Q16665
P24941,P60484
P24941,P04406
P24941,P42772
P24941,Q06609
P24941,P06401
P24941,P05412
P24941,P06748
P24941,P98177
P24941,P01106
P24941,Q12778
P24941,Q9H211
P24941,P49918
P24941,O43524
P24941,P38936
P11802,P29992
P11802,P49815
P11802,P01137
P11802,P02452
P11802,P08151
P11802,P46527
P11802,Q9H9S0
P11802,P40692
P11802,P43246
P11802,P52701
P11802,P15173
P11802,P10914
P11802,P15172
P11802,P84243
P11802,P01116
P11802,P09936
P11802,O15550
P11802,Q9BYW2
P11802,Q99643
P11802,Q15116
P11802,Q13126
P11802,Q15465
P11802,P51692
P11802,P01584
P11802,P46937
P11802,Q14145
P11802,Q01101
P11802,O43663
P11802,Q02750
P11802,P08581
P11802,Q15831
P11802,P49959
P11802,Q09472
P11802,Q13131
P11802,O00255
P11802,O14777
P11802,Q92574
P11802,P16410
P11802,Q06124
P11802,P14679
P11802,P09038
P11802,P30153
P11802,Q86YC2
P11802,P16455
P11802,P54278
P11802,Q9NYB0
P11802,P01375
P11802,Q01860
P11802,P01100
P11802,P06748
P11802,P61586
P11802,P09619
P11802,Q9NS23
P11802,P05231
P11802,Q12778
P11802,Q07864
P11802,F5H6H0
P11802,O75030
P11802,P21860
P11802,O75771
P11802,Q9HC35
P11802,P04626
P11802,P07948
P11802,P01308
P11802,Q13485
P11802,P48431
P11802,P46531
P11802,O95997
P11802,O60674
P11802,P06401
P11802,Q969G3
P11802,P12931
P11802,P35232
P11802,Q04206
P11802,P01133
P11802,Q16665
P11802,P11387
P11802,Q86U86
P11802,P42224
P11802,Q15910
P11802,P40763
P11802,P42345
P11802,O96017
P11802,P51531
P11802,Q9NZH5
P11802,P11511
P11802,Q93074
P11802,P01112
P11802,P21359
P11802,Q9Y6K1
P11802,O43524
P11802,O43502
P11802,Q01726
P11802,Q9H211
P11802,P42336
P11802,P03372
P11802,P04406
P11802,P51532
P11802,O14746
P11802,P05412
P11802,P68431
P11802,P35222
P11802,P01111
P11802,P60484
P11802,Q06609
P11802,P01106
P11802,P49918
P11802,P38936
P11802,P42772
Q00534,P46527
Q00534,Q9H9S0
Q00534,P43246
Q00534,P52701
Q00534,P10914
Q00534,P84243
Q00534,P01116
Q00534,Q00987
Q00534,Q01860
Q00534,O14777
Q00534,P42336
Q00534,P40763
Q00534,Q9Y6K1
Q00534,P01133
Q00534,P01375
Q00534,Q15465
Q00534,Q92908
Q00534,P10242
Q00534,P01100
Q00534,P01308
Q00534,P46937
Q00534,Q53EL6
Q00534,P51532
Q00534,O75874
Q00534,Q9NS23
Q00534,P05231
Q00534,P35240
Q00534,P61586
Q00534,P11511
Q00534,P49915
Q00534,P55197
Q00534,P08581
Q00534,Q9HC35
Q00534,P09936
Q00534,Q12778
Q00534,Q14145
Q00534,Q9UPY3
Q00534,Q13485
Q00534,O15550
Q00534,Q9NRR4
Q00534,P48431
Q00534,P17542
Q00534,Q5VU43
Q00534,Q15468
Q00534,P07948
Q00534,P42345
Q00534,P68431
Q00534,O96017
Q00534,Q86U86
Q00534,Q9H211
Q00534,O95997
Q00534,P21359
Q00534,Q16665
Q00534,P12931
Q00534,O60674
Q00534,P01111
Q00534,P46531
Q00534,P03372
Q00534,P15976
Q00534,O14746
Q00534,Q9NZH5
Q00534,P42568
Q00534,P04406
Q00534,Q93074
Q00534,P06748
Q00534,P01112
Q00534,Q15910
Q00534,Q06609
Q00534,F5H6H0
Q00534,P35222
Q00534,P05412
Q00534,P01106
Q00534,P60484
Q00534,O43524
Q00534,Q01196
Q00534,P49918
Q00534,P38936
Q00534,P42772
P38936,Q92754
P38936,P49815
P38936,P02452
P38936,P46527
P38936,Q9H9S0
P38936,P43246
P38936,P15173
P38936,P10914
P38936,P15172
P38936,P10276
P38936,P25685
P38936,P84243
P38936,Q00987
P38936,Q01860
P38936,Q92793
P38936,Q8WYQ5
P38936,Q09472
P38936,P01584
P38936,P42336
P38936,P62258
P38936,P09038
P38936,P40763
P38936,Q9Y6K1
P38936,Q9H3D4
P38936,P31040
P38936,P01133
P38936,P21860
P38936,P06400
P38936,P42772
P38936,Q53EL6
P38936,P04198
P38936,P10721
P38936,P51692
P38936,P06748
P38936,Q15465
P38936,P42226
P38936,Q01196
P38936,Q9H211
P38936,P16455
P38936,Q02750
P38936,P01100
P38936,O15297
P38936,Q15910
P38936,P48431
P38936,Q9BT92
P38936,Q15831
P38936,P06401
P38936,Q8N6T7
P38936,O43524
P38936,Q13485
P38936,P51532
P38936,Q01094
P38936,Q9NS23
P38936,P68431
P38936,O43543
P38936,P42224
P38936,P11387
P38936,P42345
P38936,Q12905
P38936,O60260
P38936,Q99643
P38936,P01111
P38936,Q00653
P38936,P05412
P38936,P60484
P38936,Q01105
P38936,P11309
P38936,P12931
P38936,P28749
P38936,Q93074
P38936,P98177
P38936,O43474
P38936,O15350
P38936,Q12778
P38936,Q15306
P38936,O60674
P38936,O96017
P38936,Q96L91
P38936,Q13501
P38936,P14921
P38936,Q14145
P38936,O95997
P38936,Q8TF68
P38936,P01308
P38936,Q04206
P38936,O43490
P38936,P36897
P38936,Q92900
P38936,Q99612
P38936,Q9NRR4
P38936,Q9UPY3
P38936,P25445
P38936,O43542
P38936,Q01844
P38936,P35998
P38936,P23458
P38936,O75030
P38936,P01375
P38936,Q16665
P38936,P05231
P38936,P61586
P38936,P01112
P38936,P46531
P38936,P07948
P38936,P49918
P38936,P57723
P38936,Q15911
P38936,P03372
P38936,P42771
P46527,P49815
P46527,P01137
P46527,P56703
P46527,Q99801
P46527,P07947
P46527,Q13233
P46527,P62258
P46527,P09936
P46527,P35998
P46527,P09038
P46527,P21860
P46527,P21359
P46527,P01375
P46527,Q01196
P46527,Q9NRR4
P46527,P05231
P46527,Q01860
P46527,P01112
P46527,P04198
P46527,Q15022
P46527,Q04695
P46527,P10644
P46527,P10721
P46527,Q53EL6
P46527,Q693B1
P46527,P01111
P46527,Q02750
P46527,Q15831
P46527,Q15465
P46527,P01308
P46527,Q9H211
P46527,Q03164
P46527,O75030
P46527,P68431
P46527,P46531
P46527,P01133
P46527,Q9H3M7
P46527,Q8N6T7
P46527,Q9UPY3
P46527,P84243
P46527,P40337
P46527,Q92574
P46527,P57723
P46527,P51692
P46527,Q16665
P46527,P01100
P46527,Q96L91
P46527,P01116
P46527,P42345
P46527,P40763
P46527,O43663
P46527,P61073
P46527,P04406
P46527,O96017
P46527,P35749
P46527,P05412
P46527,P41212
P46527,P42336
P46527,P03372
P46527,Q13485
P46527,P42224
P46527,Q00987
P46527,P35222
P46527,P07949
P46527,P63000
P46527,Q02548
P46527,P62745
P46527,Q15910
P46527,P28749
P46527,Q09472
P46527,P48431
P46527,P07948
P46527,Q9BT92
P46527,Q92990
P46527,O60674
P46527,P00533
P46527,P04626
P46527,P98177
P46527,O00255
P46527,Q01094
P46527,P06400
P46527,P36888
P46527,P60484
P46527,P12931
P46527,Q12778
P46527,P01106
P46527,P42772
P46527,P42771
P46527,P49918
P46527,P61586
P46527,O43524
P46527,P04637
P49918,P15172
P49918,P84243
P49918,Q8WV24
P49918,P06400
P49918,P04637
P49918,P42772
P49918,Q15910
P49918,Q9GZU2
P49918,P51532
P49918,Q01094
P49918,P68431
P49918,Q92786
P49918,Q5JWF2
P49918,P60484
P49918,P12931
P49918,P28749
P49918,P23759
P49918,P19544
P49918,Q96BI1
P49918,O60674
P49918,P23760
P49918,P51654
P49918,P01308
P49918,P01344
P49918,P35222
P49918,Q9UPY3
P49918,P07948
P49918,P01106
P49918,Q8WX94
P49918,P49711
P49918,P42771
P42771,P29992
P42771,P08620
P42771,Q8N3U4
P42771,P49815
P42771,P01137
P42771,P60568
P42771,Q9H9S0
P42771,P52701
P42771,P36888
P42771,P15172
P42771,O96009
P42771,P62070
P42771,Q8IXK0
P42771,P16234
P42771,Q00987
P42771,Q01860
P42771,P09619
P42771,Q8NEZ4
P42771,Q92793
P42771,Q8TDI0
P42771,Q09472
P42771,Q06710
P42771,P01584
P42771,Q99814
P42771,P35968
P42771,P42336
P42771,P09038
P42771,P40763
P42771,Q9Y6K1
P42771,Q9H3D4
P42771,P54278
P42771,P21860
P42771,P29590
P42771,Q92908
P42771,P62745
P42771,P20936
P42771,Q86VZ6
P42771,P09936
P42771,P07333
P42771,P50148
P42771,P22455
P42771,P51692
P42771,P17542
P42771,Q04864
P42771,P41743
P42771,P06748
P42771,Q14191
P42771,Q92574
P42771,Q9NYB0
P42771,Q01196
P42771,O14686
P42771,Q02750
P42771,P35221
P42771,P01100
P42771,O15297
P42771,Q9Y238
P42771,Q14526
P42771,P07288
P42771,Q15022
P42771,P08581
P42771,Q15910
P42771,Q9HC35
P42771,Q07864
P42771,P48431
P42771,O75444
P42771,P01127
P42771,Q13422
P42771,P10826
P42771,O60733
P42771,P11487
P42771,Q15116
P42771,Q8N6T7
P42771,O43524
P42771,P22607
P42771,P31269
P42771,P43699
P42771,P07949
P42771,Q9NS23
P42771,Q02548
P42771,P35658
P42771,P15036
P42771,P42224
P42771,P11387
P42771,P42345
P42771,P08727
P42771,P17927
P42771,Q99643
P42771,P05109
P42771,P31314
P42771,P05412
P42771,P12931
P42771,O43474
P42771,P21912
P42771,Q9UK53
P42771,Q04724
P42771,O15550
P42771,O15350
P42771,P19544
P42771,Q12778
P42771,P42568
P42771,Q86VZ1
P42771,Q9HC73
P42771,O60674
P42771,P51531
P42771,O96028
P42771,P17643
P42771,P14921
P42771,Q9H8V3
P42771,Q14145
P42771,Q9UNL4
P42771,P04406
P42771,P56693
P42771,P01308
P42771,Q9BQ51
P42771,P40197
P42771,P05231
P42771,Q86U86
P42771,Q9BYW2
P42771,P61073
P42771,Q96L73
P42771,P01375
P42771,Q01844
P42771,P61586
P42771,Q14517
P42771,P01112
P42771,P22301
P42771,Q99102
P42771,P08473
P42771,P49789
P42771,Q9NRR4
P42771,P36897
P42771,P13591
P42771,O75771
P42771,P23458
P42771,P04629
P42771,F5H6H0
P42771,Q9NZC7
P42771,Q03164
P42771,P15498
P42771,Q6N021
P42771,P05787
P42771,Q06124
P42771,Q68DV7
P42771,P0DP08
P42771,P46531
P42771,Q9NQB0
P42771,P49711
P42771,Q16665
P42772,Q9Y6E7
P42772,P01137
P42772,P40692
P42772,P01116
P42772,P16234
P42772,Q00987
P42772,Q5VWQ8
P42772,Q01860
P42772,O15105
P42772,Q09472
P42772,P42336
P42772,Q03112
P42772,Q9Y6K1
P42772,P06400
P42772,P04626
P42772,P35221
P42772,P08581
P42772,P36897
P42772,Q6N021
P42772,P29323
P42772,P10826
P42772,P03372
P42772,Q9BYW2
P42772,Q01196
P42772,O15550
P42772,P31483
P42772,P08727
P42772,Q02548
P42772,P04406
P42772,P35222
P42772,Q15831
P42772,P41212
P42772,P49789
P42772,O15350
P42772,P01111
P42772,Q13422
P42772,Q01094
P42772,Q15022
P42772,P48431
P42772,O43474
P42772,P01112
P42772,Q15910
P42772,Q9NQB0
P42772,Q16665
P42772,Q9NS23
P42772,Q14526
P42772,Q13485
P42772,Q13126
P42772,P01106
Q9H211,P43246
Q9H211,P52701
Q9H211,P84243
Q9H211,O14777
Q9H211,Q09472
Q9H211,P40763
Q9H211,P06400
Q9H211,P04637
Q9H211,P06748
Q9H211,Q14191
Q9H211,Q9NZH5
Q9H211,Q15910
Q9H211,P49917
Q9H211,O43663
Q9H211,P01106
Q9H211,P68431
Q9H211,O95997
Q9H211,Q07864
Q9H211,O43524
Q9H211,P11387
Q9H211,O96017
Q9H211,Q13111
Q9H211,Q06609
Q9H211,Q8NCD3
Q9H211,O94761
Q9H211,Q01094
Q99626,P08620
Q99626,Q92754
Q99626,Q9UJQ4
Q99626,P56703
Q99626,Q9H9S0
Q99626,P43246
Q99626,P52701
Q99626,P13647
Q99626,O96009
Q99626,Q01860
Q99626,P08247
Q99626,Q09472
Q99626,Q06710
Q99626,P09038
Q99626,P01133
Q99626,P54278
Q99626,Q92908
Q99626,P12273
Q99626,O15178
Q99626,P12034
Q99626,P07288
Q99626,Q15910
Q99626,P48431
Q99626,P06401
Q99626,P08729
Q99626,Q12824
Q99626,P51532
Q99626,P15036
Q99626,P08727
Q99626,P60484
Q99626,Q9H9Z2
Q99626,O43474
Q99626,P19544
Q99626,Q16665
Q99626,P21802
Q99626,P09104
Q99626,P05783
Q99626,P51531
Q99626,P51654
Q99626,P03372
Q99626,P13591
Q99626,Q07654
Q99626,P46937
Q99626,Q04206
Q99626,P05787
Q99626,P40424
Q99626,P35680
Q99626,P98088
P06731,P40199
P06731,P08922
P06731,O43490
P06731,P13591
P06731,O43157
P06731,P02144
P06731,P22301
P06731,P22083
P06731,P14679
P06731,P01189
P06731,O95980
P06731,Q86YL7
P06731,Q16620
P06731,P01133
P06731,P01011
P06731,P01375
P06731,Q99102
P06731,Q15116
P06731,P01111
P06731,P01308
P06731,P21583
P06731,P05783
P06731,P78545
P06731,O00592
P06731,P08581
P06731,P35408
P06731,P16410
P06731,P05231
P06731,P05787
P06731,P19544
P06731,P07949
P06731,P28908
P06731,O96009
P06731,P03372
P06731,Q8NHQ1
P06731,Q04609
P06731,P06401
P06731,P98088
P06731,P60568
P06731,P12273
P06731,O43653
P06731,P24298
P06731,P13647
P06731,Q13421
P06731,P07288
P06731,P08727
P40199,P08473
P40199,Q02817
P40199,P07948
P40199,Q07654
P40199,P08631
P40199,P05164
P40199,P98088
P40199,P09758
P40199,Q99102
Q8NHQ1,Q02223
Q8NHQ1,P60568
Q8NHQ1,Q04609
Q8NHQ1,P28908
Q8NHQ1,Q13111
Q8NHQ1,Q15019
Q8NHQ1,Q9UBS9
Q8NHQ1,Q13421
Q8NHQ1,Q15116
Q8NHQ1,P61006
Q8NHQ1,P26951
Q8NHQ1,P16410
Q8NHQ1,P04626
Q8NHQ1,P00533
Q13111,P52701
Q13111,P84243
Q13111,O14777
Q13111,Q09472
Q13111,P06748
Q13111,Q14191
Q13111,Q15910
Q13111,Q15788
Q13111,
Q13111,O96017
Q13111,O94761
Q13111,P51531
Q13111,Q8NCD3
Q13111,Q07864
Q13111,P68431
Q8TDI0,P00533
O96017,P49815
O96017,P10914
O96017,P84243
O96017,P40337
O96017,Q00987
O96017,O95714
O96017,P18887
O96017,Q09472
O96017,P40763
O96017,Q9H3D4
O96017,P06400
O96017,P29590
O96017,P49792
O96017,Q92826
O96017,Q14191
O96017,O14686
O96017,P16455
O96017,Q15910
O96017,Q07864
O96017,Q9BT92
O96017,P30153
O96017,O00255
O96017,Q8N6T7
O96017,P25800
O96017,O43524
O96017,Q13485
O96017,P35240
O96017,Q01094
O96017,P21359
O96017,P68431
O96017,P11387
O96017,P42345
O96017,P08727
O96017,P01111
O96017,P05412
O96017,P46531
O96017,Q16665
O96017,P01112
O96017,O95997
O96017,P0DP08
O96017,
O96017,Q96L91
O96017,Q9H8V3
O96017,Q14980
O96017,P04406
O96017,P49917
O96017,O96028
O96017,O94761
P10645,P35900
P10645,P04406
P10645,Q9BPY8
P10645,O75204
P10645,Q04609
P10645,P01563
P10645,Q99801
P10645,P06401
P10645,O14521
P10645,P01236
P10645,P19544
P10645,P04198
P10645,P01137
P10645,P07949
P10645,P98088
P10645,P05783
P10645,Q06710
P10645,P35346
P10645,P21912
P10645,Q16849
P10645,P09936
P10645,O95096
P10645,Q07654
P10645,P01133
P10645,P01270
P10645,P08473
P10645,P01266
P10645,P05787
P10645,P10721
P10645,O96009
P10645,P08727
P10645,P13647
P10645,P01189
P10645,P30874
P10645,P07288
P10645,P01282
P10645,Q01101
P10645,P01308
P10645,P43699
P10645,P08729
P10645,P13591
P10645,P08247
P10645,P09104
P10645,P05060
P05060,P08247
P05060,P61278
P05060,Q16849
P05060,Q01101
P05060,P01350
P05060,P01282
P05060,P01189
P05060,P13591
P05060,P01298
P05060,P01308
P05060,P09104
Q9UKJ5,P16234
Q9UKJ5,Q6UN15
Q9UKJ5,P41212
Q8NCG5,O00592
Q8NCG5,Q02817
Q8NCG5,Q6W4X9
Q8NCG5,Q99102
Q8NCG5,P98088
O95832,P01137
O95832,P05164
O95832,P05112
O95832,P54296
O95832,P01584
O95832,P40763
O95832,P01133
O95832,P00533
O95832,P05783
O95832,P05787
O95832,Q07654
O95832,P01112
O95832,Q99836
O95832,P18827
O95832,P12931
O95832,P01375
O95832,P04406
O95832,P08727
O95832,P05231
O95832,Q02817
O95832,P22301
O95832,O95471
O95832,P35222
O95832,O95484
O95832,P09758
O95471,P01137
O95471,P13647
O95471,P54296
O95471,P01584
O95471,P40763
O95471,P01133
O95471,P04626
O95471,P00533
O95471,P08581
O95471,P48431
O95471,P08729
O95471,P78545
O95471,Q99836
O95471,Q07654
O95471,P01112
O95471,P05783
O95471,P18827
O95471,P05787
O95471,P04406
O95471,P08727
O95471,P05231
O95471,P01375
O95471,Q02817
O95471,P22301
O95471,O95484
O95471,P35222
O95471,P09758
Q8WTT0,P05112
Q8WTT0,P38570
Q8WTT0,P01584
Q8WTT0,P01562
Q8WTT0,P10721
Q8WTT0,Q9NR97
Q8WTT0,P26951
Q8WTT0,O95988
Q8WTT0,Q9NYK1
Q8WTT0,P18827
Q8WTT0,P05231
Q8WTT0,P01375
Q8WTT0,P22301
Q8WTT0,Q99836
Q8WTT0,P56279
Q8WTT0,P13591
Q96KA5,Q9H3D4
Q96KA5,O14521
Q96KA5,Q9Y6D9
Q96KA5,O60733
Q96KA5,O00482
O75829,P09038
O75829,O43189
O75829,P12272
P02452,P02533
P02452,P49815
P02452,P01137
P02452,P05164
P02452,P01106
P02452,P46531
P02452,O43474
P02452,P22301
P02452,P05783
P02452,P48431
P02452,Q13813
P02452,P40763
P02452,P14679
P02452,Q9H9S0
P02452,Q01860
P02452,P03372
P02452,Q4ZHG4
P02452,P04628
P02452,P01344
P02452,Q16665
P02452,Q96K83
P02452,P04637
P02452,P01270
P02452,P62745
P02452,P14921
P02452,P24298
P02452,Q9UMX9
P02452,P24043
P02452,Q12778
P02452,P08727
P02452,P01308
P02452,P35125
P02452,P35749
P02452,P05112
P02452,P22607
P02452,P01133
P02452,P09038
P02452,Q96BA8
P02452,P35222
P02452,P61073
P02452,P01584
P02452,O14788
P02452,P01375
P02452,P21757
P02452,P16284
P02452,P05231
P02452,P60484
P02452,Q8TF68
P02452,P00533
P02452,P05412
P02452,P01100
P02452,P16234
P02452,O15105
P02452,Q13485
P02452,P36897
P02452,P04406
P02452,P06400
P02452,P23229
P02452,P18827
P02452,P09619
P02452,Q16832
P02452,P01127
P17927,P05164
P17927,P28908
P17927,P10721
P17927,Q86YL7
P17927,Q01196
P17927,Q9NR97
P17927,H3BT10
P17927,P31994
P17927,P22083
P17927,P20023
P17927,P18827
P17927,P01375
P17927,P16284
P17927,P08473
P17927,P16150
P20023,Q02223
P20023,P05164
P20023,P60568
P20023,P05112
P20023,O14836
P20023,P28908
P20023,Q96PJ5
P20023,P01562
P20023,P10721
P20023,Q86YL7
P20023,P35225
P20023,Q9NR97
P20023,P26951
P20023,Q15116
P20023,Q02548
P20023,P31994
P20023,P22083
P20023,P01106
P20023,P31483
P20023,Q01105
P20023,P04053
P20023,P16410
P20023,P56279
P20023,P07948
P20023,Q9NYK1
P20023,P61073
P20023,P05231
P20023,P01375
P20023,P06239
P20023,Q15306
P20023,P22301
P20023,Q99836
P20023,P13591
P20023,P25445
P20023,P0DP08
P20023,P16284
P20023,P01563
P20023,Q16633
P20023,P18827
P20023,P08473
P20023,P16150
Q96BA8,P17861
Q96BA8,P35637
Q96BA8,Q92793
Q96BA8,Q09472
Q96BA8,P50148
Q96BA8,P10721
Q96BA8,P04628
Q96BA8,Q70SY1
Q96BA8,Q13485
Q96BA8,Q92520
Q96BA8,Q01844
Q96BA8,P17252
Q96BA8,Q99102
Q96BA8,Q16665
Q96BA8,P35638
Q70SY1,P17861
Q70SY1,P35637
Q70SY1,Q92793
Q70SY1,Q09472
Q70SY1,Q01844
Q70SY1,Q99102
Q70SY1,P17252
Q92793,Q92754
Q92793,Q8N3U4
Q92793,P01137
Q92793,Q06520
Q92793,P17947
Q92793,P36888
Q92793,P10914
Q92793,P15172
Q92793,P01588
Q92793,P02008
Q92793,P10276
Q92793,P25685
Q92793,P84243
Q92793,P01116
Q92793,P40337
Q92793,Q00987
Q92793,Q8NEZ4
Q92793,O60427
Q92793,P35638
Q92793,Q96T37
Q92793,O95997
Q92793,Q96QH2
Q92793,P55197
Q92793,Q9Y6X0
Q92793,P07288
Q92793,P42345
Q92793,P47813
Q92793,Q99541
Q92793,P05231
Q92793,Q92766
Q92793,Q9Y5Q3
Q92793,Q14517
Q92793,P0DP08
Q92793,P35659
Q92793,P01375
Q92793,O96028
Q92793,Q14145
Q92793,P07948
Q92793,O60674
Q92793,P01111
Q92793,Q92786
Q92793,P35658
Q92793,Q15532
Q92793,Q15306
Q92793,Q02548
Q92793,P04406
Q92793,Q00653
Q92793,Q13422
Q92793,P41212
Q92793,P23458
Q92793,Q9UMN6
Q92793,O15164
Q92793,Q92886
Q92793,Q99836
Q92793,Q03112
Q92793,Q12824
Q92793,P06241
Q92793,Q9Y6K1
Q92793,Q01105
Q92793,Q6N021
Q92793,P40424
Q92793,Q13495
Q92793,P06400
Q92793,P21359
Q92793,P60484
Q92793,P01563
Q92793,O15047
Q92793,O00482
Q92793,P14672
Q92793,Q9Y5J3
Q92793,Q9BT92
Q92793,P78545
Q92793,Q8TF68
Q92793,P01584
Q92793,Q6UUV9
Q92793,Q04724
Q92793,O75444
Q92793,Q96L73
Q92793,P15976
Q92793,P35680
Q92793,P04626
Q92793,P01562
Q92793,P09038
Q92793,Q02080
Q92793,P10243
Q92793,O15350
Q92793,Q9Y2N7
Q92793,P49711
Q92793,P00533
Q92793,Q96L91
Q92793,P31269
Q92793,Q15022
Q92793,P43699
Q92793,P42336
Q92793,Q01844
Q92793,Q93074
Q92793,P51531
Q92793,Q04864
Q92793,P46531
Q92793,Q9BYW2
Q92793,O15550
Q92793,P52948
Q92793,P15036
Q92793,Q15910
Q92793,P29590
Q92793,O43474
Q92793,O14686
Q92793,Q01094
Q92793,Q8IZL2
Q92793,P14921
Q92793,
Q92793,P15923
Q92793,Q13485
Q92793,P51692
Q92793,P40763
Q92793,Q92794
Q92793,P12931
Q92793,P01100
Q92793,P51532
Q92793,P01106
Q92793,P42226
Q92793,Q9NQB0
Q92793,Q01196
Q92793,P98177
Q92793,P68431
Q92793,Q99814
Q92793,P03372
Q92793,Q12778
Q92793,P05412
Q92793,O43524
Q92793,Q03164
Q92793,Q15596
Q92793,P10242
Q92793,P35222
Q92793,P42224
Q92793,Q15788
Q92793,Q16665
Q92793,Q04206
Q92793,P04637
Q92793,Q09472
P46108,P16234
P46108,Q00987
P46108,P09619
P46108,P38570
P46108,P35968
P46108,P42336
P46108,P62258
P46108,P43403
P46108,P01133
P46108,P21860
P46108,P04637
P46108,P04626
P46108,P20936
P46108,P00533
P46108,P07333
P46108,P10721
P46108,P22455
P46108,P51692
P46108,P06239
P46108,Q14526
P46108,P05231
P46108,A0A075B6P5
P46108,Q8N1I0
P46108,P29323
P46108,P14672
P46108,P01106
P46108,Q15303
P46108,P01127
P46108,P42685
P46108,P35222
P46108,P07947
P46108,P01138
